year,month,day,DOY,meantemp,humidity,wind_speed,meanpressure,sinDoy,cosDoy
2014,11,26,330,19.625,51,5.55,1009.875,-0.566701756,0.823923006
2014,11,27,331,18.125,63.875,0,1011.75,-0.552435313,0.833555772
2014,11,28,332,19.375,67.375,0,1012.5,-0.538005172,0.842941537
2014,11,29,333,20.25,67.625,0,1012.375,-0.523415608,0.852077521
2014,11,30,334,19.75,54.75,2.55,1014,-0.508670944,0.860961016
2014,12,1,335,20,42.625,8.8,1013.75,-0.49377555,0.869589389
2014,12,2,336,21.375,47.625,7.875,1012.75,-0.47873384,0.877960085
2014,12,3,337,25,66.57142857,11.37142857,1007,-0.463550271,0.886070621
2014,12,4,338,21.25,68.875,4.8625,1010.375,-0.448229342,0.893918596
2014,12,5,339,17.75,59.875,2.55,1017.125,-0.432775593,0.901501684
2014,12,6,340,18.25,48.875,4.8625,1016.375,-0.417193603,0.908817637
2014,12,7,341,17.25,48.375,4.8625,1014.75,-0.401487989,0.915864288
2014,12,8,342,17,49.875,2.775,1015,-0.385663406,0.922639549
2014,12,9,343,15.28571429,67.57142857,0,1016.857143,-0.369724543,0.929141411
2014,12,10,344,21.5,65.5,4.8625,1010.5,-0.353676122,0.935367949
2014,12,11,345,19.625,70.5,3.25,1011.625,-0.3375229,0.941317317
2014,12,12,346,17.5,65.625,0.4625,1014.375,-0.321269662,0.946987753
2014,12,13,347,16,71.875,8.8,1016.125,-0.304921225,0.952377576
2014,12,14,348,16.875,86.625,3.95,1014.5,-0.288482433,0.957485188
2014,12,15,349,16.625,75.75,2.325,1016.125,-0.271958158,0.962309077
2014,12,16,350,17.75,72.375,7.425,1017.375,-0.255353295,0.966847814
2014,12,17,351,12.875,72.125,6.4875,1020.25,-0.238672766,0.971100052
2014,12,18,352,11.75,79.75,3.0125,1021.375,-0.221921513,0.975064532
2014,12,19,353,11.75,81.75,0.4625,1022.125,-0.2051045,0.97874008
2014,12,20,354,11.25,77,5.8,1018.75,-0.18822671,0.982125606
2014,12,21,355,9.5,79.125,0.925,1018,-0.171293144,0.985220107
2014,12,22,356,9.375,85,1.3875,1017.125,-0.154308821,0.988022666
2014,12,23,357,9.625,78.625,1.625,1017.875,-0.137278772,0.990532452
2014,12,24,358,9.875,83,3.475,1021.25,-0.120208045,0.992748722
2014,12,25,359,9.25,81.125,8.1,1020.125,-0.103101698,0.99467082
2014,12,26,360,10.75,77,7.6375,1017.75,-0.085964799,0.996298175
2014,12,27,361,10.375,69,2.775,1018.625,-0.068802427,0.997630305
2014,12,28,362,9,86,0.7,1019.75,-0.051619667,0.998666816
2014,12,29,363,11.125,72.625,1.3875,1017.25,-0.034421612,0.999407401
2014,12,30,364,11.625,70.625,2.55,1014.625,-0.017213356,0.999851839
2014,12,31,365,12.375,67.125,2.7875,1016.875,-1.80E-10,1
2015,1,1,1,14.75,72,0.925,1017.5,0.017213356,0.999851839
2015,1,2,2,14.875,96.625,3.0125,1017.875,0.034421612,0.999407401
2015,1,3,3,15.125,92,0.925,1017.375,0.051619667,0.998666816
2015,1,4,4,14.125,78.75,9.5125,1019.625,0.068802427,0.997630305
2015,1,5,5,14,69.375,15.05,1016,0.085964799,0.996298175
2015,1,6,6,12,79.875,4.4,1015.5,0.103101697,0.99467082
2015,1,7,7,9.625,86,3.9375,1016.625,0.120208045,0.992748722
2015,1,8,8,10,87.875,3.4875,1019.125,0.137278772,0.990532452
2015,1,9,9,10.625,80.625,1.625,1020.125,0.154308821,0.988022666
2015,1,10,10,11.125,73.125,4.4125,1018.875,0.171293144,0.985220107
2015,1,11,11,11,80.75,4.8625,1019.125,0.18822671,0.982125606
2015,1,12,12,10.625,79.5,0.925,1019.5,0.2051045,0.97874008
2015,1,13,13,12.25,77.875,4.875,1017.125,0.221921513,0.975064532
2015,1,14,14,12,82.25,5.1,1017.5,0.238672766,0.971100052
2015,1,15,15,12.375,79.125,0.925,1019.375,0.255353295,0.966847814
2015,1,16,16,13,78.125,4.6375,1019.25,0.271958158,0.962309077
2015,1,17,17,13.5,76.625,1.8625,1019.25,0.288482433,0.957485188
2015,1,18,18,13,73.875,2.55,1018.75,0.304921225,0.952377576
2015,1,19,19,13.75,78,1.85,1018.875,0.321269662,0.946987753
2015,1,20,20,13.375,74.375,7.1875,1020,0.3375229,0.941317318
2015,1,21,21,13.25,73.375,3.7,1021,0.353676122,0.935367949
2015,1,22,22,12.625,94.125,3.2375,1020.625,0.369724543,0.929141411
2015,1,23,23,14.625,85,1.1625,1020,0.385663406,0.922639549
2015,1,24,24,12.375,86.25,9.7375,1020.75,0.401487989,0.915864288
2015,1,25,25,13.25,77.75,4.1625,1020.375,0.417193603,0.908817637
2015,1,26,26,13.75,88.125,0.925,1019.875,0.432775593,0.901501684
2015,1,27,27,13.25,74.25,5.3375,1019.333333,0.448229342,0.893918597
2015,1,28,28,11.71428571,67,27.775,1018.25,0.463550271,0.886070622
2015,1,29,29,11.5,67.5,3.9375,1019.75,0.47873384,0.877960085
2015,1,30,30,12.75,56.125,12.0375,1020.375,0.49377555,0.869589389
2015,1,31,31,13.75,57.625,9.025,1017.875,0.508670944,0.860961016
2015,2,1,32,15,65.25,5.1,1017.75,0.523415607,0.852077521
2015,2,2,33,17.375,63.875,11.8125,1017.5,0.538005172,0.842941537
2015,2,3,34,16.75,71.25,7.175,1020.5,0.552435313,0.833555772
2015,2,4,35,14.625,81.125,9.25,1022,0.566701756,0.823923006
2015,2,5,36,14.625,62.875,7.4,1019.25,0.580800273,0.814046094
2015,2,6,37,15.125,62.625,3.0125,1019,0.594726687,0.803927962
2015,2,7,38,15.875,67.625,1.85,1017,0.60847687,0.793571609
2015,2,8,39,16.625,63.875,4.4125,1017.375,0.622046748,0.782980104
2015,2,9,40,16.875,63.5,5.55,1019.75,0.635432301,0.772156585
2015,2,10,41,15.75,64,4.625,1019.75,0.648629561,0.761104259
2015,2,11,42,16,66.625,1.85,1017.125,0.661634618,0.749826401
2015,2,12,43,15.5,69.625,6.025,1016.125,0.674443619,0.738326354
2015,2,13,44,17.25,59,6.725,1012.625,0.687052767,0.726607525
2015,2,14,45,19.375,63.125,4.1625,1009.625,0.699458327,0.714673386
2015,2,15,46,18.875,70.125,1.3875,1012.625,0.711656622,0.702527474
2015,2,16,47,20.625,71.25,10.425,1013.625,0.723644038,0.690173388
2015,2,17,48,21.14285714,72.57142857,5.028571429,1011.857143,0.735417023,0.677614789
2015,2,18,49,21.25,72.875,5.1,1011.75,0.746972088,0.664855398
2015,2,19,50,22.75,73.5,7.65,1012,0.758305808,0.651898996
2015,2,20,51,22.75,67.125,7.1875,1013.875,0.769414827,0.638749422
2015,2,21,52,21.875,63.5,11.3375,1014.125,0.780295851,0.625410573
2015,2,22,53,22.14285714,58.85714286,14.8125,1013.375,0.790945657,0.611886401
2015,2,23,54,21.5,74.375,3.025,1014.25,0.801361088,0.598180914
2015,2,24,55,22.875,72.375,6.0375,1010.625,0.811539059,0.584298174
2015,2,25,56,23.125,58.625,6.5,1008.5,0.821476553,0.570242293
2015,2,26,57,20,34.375,6.7125,1009.875,0.831170626,0.556017437
2015,2,27,58,19.25,43.125,5.8,1013,0.840618406,0.541627821
2015,2,28,59,21.25,45.5,6.95,1013,0.849817092,0.527077709
2015,3,1,60,17.375,92.75,14.8125,1011.125,0.858763958,0.512371412
2015,3,2,61,17.5,89.875,6.725,1012.5,0.867456355,0.497513289
2015,3,3,62,16.25,82.5,5.5625,1013.75,0.875891705,0.482507742
2015,3,4,63,16.75,69.25,6.7125,1014,0.88406751,0.467359217
2015,3,5,64,18.75,64,3.7,1015.75,0.891981346,0.452072204
2015,3,6,65,20,62.375,5.0875,1016.375,0.89963087,0.436651232
2015,3,7,66,18.375,80.375,4.175,1013.714286,0.907013813,0.421100871
2015,3,8,67,19.5,74.125,7.8875,1015.375,0.914127988,0.405425728
2015,3,9,68,18.125,54.25,12.2625,1021,0.920971288,0.38963045
2015,3,10,69,17.75,68.5,8.5625,1019.125,0.927541684,0.373719715
2015,3,11,70,18.25,69.875,6.025,1018.125,0.933837229,0.357698239
2015,3,12,71,20.5,63.375,5.325,1017,0.939856058,0.341570769
2015,3,13,72,21.375,65.25,4.175,1014.75,0.945596387,0.325342085
2015,3,14,73,21.5,64.625,7.875,1015.125,0.951056516,0.309016994
2015,3,15,74,17.625,89.125,11.575,1015.5,0.956234827,0.292600336
2015,3,16,75,19.85714286,81.85714286,8.5625,1017.375,0.961129784,0.276096973
2015,3,17,76,20.875,70.375,13.2,1015.875,0.965739938,0.259511797
2015,3,18,77,20.25,69.625,12.2625,1013.5,0.970063922,0.242849722
2015,3,19,78,21.125,66,5.3375,1014.875,0.974100455,0.226115686
2015,3,20,79,22.5,65.75,9.025,1014.875,0.977848341,0.209314646
2015,3,21,80,24.875,60.5,5.7875,1014.875,0.98130647,0.192451582
2015,3,22,81,25.125,64,10.2,1012,0.984473817,0.17553149
2015,3,23,82,24.75,65.75,7.6375,1010,0.987349442,0.158559385
2015,3,24,83,25.75,65.5,1.3875,1010.25,0.989932495,0.141540295
2015,3,25,84,26.625,65.625,2.55,1011.857143,0.992222209,0.124479264
2015,3,26,85,28.5,54.375,9.2625,1013,0.994217907,0.107381347
2015,3,27,86,27.375,51.375,7.65,1012,0.995918996,0.09025161
2015,3,28,87,27,53.625,3.7125,1009.625,0.997324973,0.07309513
2015,3,29,88,25,52.75,13.1875,1008.625,0.998435421,0.05591699
2015,3,30,89,23.5,66.25,14.8125,1010.375,0.999250011,0.038722281
2015,3,31,90,25.25,64.875,3.7,1010.142857,0.999768502,0.021516097
2015,4,1,91,26.42857143,59.71428571,6.7125,1007.5,0.99999074,0.004303538
2015,4,2,92,28.71428571,45.28571429,10.175,1004.625,0.999916659,-0.012910296
2015,4,3,93,24.5,71.125,6.9625,1004.75,0.999546281,-0.030120305
2015,4,4,94,21,77.5,1.3875,1005.25,0.998879716,-0.047321388
2015,4,5,95,23.57142857,67.71428571,17.6,1007.75,0.997917161,-0.064508449
2015,4,6,96,25,60.125,2.775,1007.75,0.996658902,-0.081676395
2015,4,7,97,23.75,62.125,9.7375,1010.25,0.995105311,-0.098820139
2015,4,8,98,25.625,50.375,6.7125,1012,0.993256849,-0.1159346
2015,4,9,99,26,52.875,9.0375,1010.5,0.991114064,-0.133014706
2015,4,10,100,27.125,52.25,6.25,1008.5,0.98867759,-0.150055398
2015,4,11,101,28.25,44.875,8.1,1008.375,0.98594815,-0.167051625
2015,4,12,102,24.375,63,5.325,1012.375,0.982926552,-0.183998352
2015,4,13,103,24.75,70.875,6.95,1013.75,0.979613692,-0.200890555
2015,4,14,104,26.25,62.75,3.0125,1012.75,0.976010551,-0.21772323
2015,4,15,105,27.625,59.25,5.7875,1012.875,0.972118197,-0.23449139
2015,4,16,106,25.25,58.25,8.1125,1013.875,0.967937783,-0.251190064
2015,4,17,107,28.125,48.75,8.3375,1007.125,0.963470549,-0.267814305
2015,4,18,108,30.125,44.5,5.5625,1002.375,0.958717817,-0.284359187
2015,4,19,109,32.125,41,4.175,1003.875,0.953680997,-0.300819808
2015,4,20,110,32.875,37.875,7.1875,1005.75,0.94836158,-0.317191289
2015,4,21,111,31.75,28.5,11.1125,1005.625,0.942761143,-0.333468779
2015,4,22,112,30.75,30.25,11.35,1003.125,0.936881346,-0.349647455
2015,4,23,113,30.75,33,8.1,1004,0.930723931,-0.365722523
2015,4,24,114,31.125,39.5,2.55,1004.375,0.924290722,-0.38168922
2015,4,25,115,30.5,43.125,12.975,1005.875,0.917583626,-0.397542814
2015,4,26,116,28.75,51.125,15.7375,1008,0.91060463,-0.413278608
2015,4,27,117,30.125,53,17.5875,1006.75,0.903355802,-0.428891938
2015,4,28,118,31,48.25,12.5125,1004.5,0.895839291,-0.444378178
2015,4,29,119,31.25,47.25,9.025,1005,0.888057323,-0.459732739
2015,4,30,120,32.625,44.75,15.05,1004,0.880012204,-0.474951072
2015,5,1,121,31.25,43.5,5.3375,1005.875,0.871706319,-0.490028666
2015,5,2,122,30.125,40.25,4.4,1006.25,0.863142128,-0.504961055
2015,5,3,123,31,39.25,3.0125,1006.625,0.85432217,-0.519743812
2015,5,4,124,30.875,39.25,3.9375,1006.625,0.845249057,-0.534372558
2015,5,5,125,32.125,31.125,7.65,1003.875,0.835925479,-0.548842958
2015,5,6,126,34.125,22,11.3625,1001.875,0.826354199,-0.563150724
2015,5,7,127,35.42857143,13.42857143,15.34285714,1003.571429,0.816538051,-0.577291617
2015,5,8,128,34.125,22.375,12.275,1003.25,0.806479946,-0.591261445
2015,5,9,129,35.125,27,8.3375,1001.625,0.796182864,-0.60505607
2015,5,10,130,35.125,25,6.9625,1001.375,0.785649855,-0.618671403
2015,5,11,131,34,32.625,10.8875,1003.625,0.774884041,-0.632103411
2015,5,12,132,33.125,46,6.0375,1004.875,0.763888613,-0.645348113
2015,5,13,133,27.75,61,6.7125,1006.125,0.752666828,-0.658401585
2015,5,14,134,29.625,49.625,4.4125,1007.25,0.741222011,-0.671259958
2015,5,15,135,28.5,52.125,7.175,1006.5,0.729557554,-0.683919422
2015,5,16,136,30,51.625,4.1625,1003.25,0.717676914,-0.696376226
2015,5,17,137,33.25,40.375,8.35,1001.125,0.70558361,-0.708626678
2015,5,18,138,35.375,35.75,5.5625,1000,0.693281227,-0.72066715
2015,5,19,139,31.5,44,14.8125,1002.125,0.68077341,-0.732494072
2015,5,20,140,33.125,31.625,14.6,1002,0.668063864,-0.74410394
2015,5,21,141,35.625,24.625,11.3375,1000.375,0.655156357,-0.755493314
2015,5,22,142,36.25,19.5,12.5125,998.125,0.642054713,-0.766658819
2015,5,23,143,37.375,21.75,12.725,996.125,0.628762815,-0.777597147
2015,5,24,144,36,29.25,5.1,997.375,0.6152846,-0.788305056
2015,5,25,145,37.75,22.25,10.875,996.875,0.601624063,-0.798779373
2015,5,26,146,35.25,26.625,17.125,1001.5,0.587785252,-0.809016994
2015,5,27,147,33.75,20.5,6.7125,1001.25,0.573772268,-0.819014887
2015,5,28,148,34.75,29.5,8.3375,1000.625,0.559589262,-0.828770087
2015,5,29,149,35.125,27.25,8.125,1001.625,0.545240439,-0.838279705
2015,5,30,150,32.25,38.75,12.2625,1003.875,0.530730048,-0.847540923
2015,5,31,151,34.25,25,14.5875,1001.75,0.516062391,-0.856550996
2015,6,1,152,29.375,41.75,12.5125,1003.25,0.501241814,-0.865307254
2015,6,2,153,31.625,39.25,8.575,1003.5,0.486272707,-0.873807104
2015,6,3,154,28.625,50.5,6.725,1004.625,0.471159508,-0.882048025
2015,6,4,155,31.875,48.375,4.8625,1004,0.455906694,-0.890027576
2015,6,5,156,32.625,39.875,6.0125,1003.5,0.440518784,-0.897743394
2015,6,6,157,33.375,39.75,7.8625,1001.375,0.42500034,-0.90519319
2015,6,7,158,35,36.25,7.175,999.25,0.409355959,-0.912374758
2015,6,8,159,36.5,33,6.25,998.875,0.393590277,-0.91928597
2015,6,9,160,37.625,23.875,18.75,998.875,0.377707965,-0.925924777
2015,6,10,161,36.625,32.28571429,18.05,999.625,0.361713731,-0.932289213
2015,6,11,162,35.625,34.75,18.2875,1000,0.345612313,-0.938377392
2015,6,12,163,35.875,34.625,12.7375,998.5,0.329408482,-0.944187509
2015,6,13,164,31.125,48.125,10.1875,998.8571429,0.313107041,-0.949717843
2015,6,14,165,27,77.625,3.95,1000.285714,0.296712819,-0.954966755
2015,6,15,166,31,60.75,3.0125,999.5714286,0.280230675,-0.95993269
2015,6,16,167,32.375,52.125,2.7875,999.1428571,0.263665493,-0.964614176
2015,6,17,168,33.875,49.75,3.25,998,0.247022181,-0.969009826
2015,6,18,169,35.125,45.125,3.0125,997.625,0.23030567,-0.973118337
2015,6,19,170,35.875,46.75,8.575,996.25,0.213520916,-0.976938493
2015,6,20,171,33.125,48.5,12.975,997.875,0.19667289,-0.98046916
2015,6,21,172,30.375,63.625,8.1125,998.125,0.179766586,-0.983709294
2015,6,22,173,32.125,59.5,4.4,995.625,0.162807013,-0.986657933
2015,6,23,174,31.5,61.625,6.0125,995,0.145799197,-0.989314204
2015,6,24,175,37.25,63.875,6.5,995.375,0.128748178,-0.99167732
2015,6,25,176,26.625,82.75,6.2625,994.75,0.111659007,-0.99374658
2015,6,26,177,31.125,54.25,11.5625,995.25,0.09453675,-0.995521372
2015,6,27,178,32.625,48.25,14.1125,997.125,0.077386479,-0.99700117
2015,6,28,179,34.25,47.5,9.0375,1000.285714,0.060213277,-0.998185534
2015,6,29,180,31.125,56.625,11.5625,1003.625,0.043022233,-0.999074115
2015,6,30,181,30.875,58.625,9.9625,1002.625,0.02581844,-0.999666649
2015,7,1,182,32,53.25,4.175,1001.875,0.008606997,-0.999962959
2015,7,2,183,33.75,45.875,6.95,1001.125,-0.008606997,-0.999962959
2015,7,3,184,33,49,14.35,999.625,-0.02581844,-0.999666649
2015,7,4,185,34.125,51.5,16.9,997.5,-0.043022233,-0.999074115
2015,7,5,186,35.71428571,47.28571429,14.01428571,995.4285714,-0.060213277,-0.998185534
2015,7,6,187,27.875,83.25,9.275,997.875,-0.077386479,-0.99700117
2015,7,7,188,28.125,86.125,1.85,998.125,-0.09453675,-0.995521372
2015,7,8,189,31.25,72,2.775,998.625,-0.111659007,-0.99374658
2015,7,9,190,29.625,77.25,2.55,998.625,-0.128748177,-0.99167732
2015,7,10,191,26.625,92.125,6.025,998.75,-0.145799197,-0.989314204
2015,7,11,192,25.5,98,3.2375,999.3333333,-0.162807013,-0.986657933
2015,7,12,193,25.5,94.75,7.425,998.625,-0.179766586,-0.983709294
2015,7,13,194,29.875,73.125,4.8625,1000.625,-0.19667289,-0.98046916
2015,7,14,195,30.875,67.875,10.875,997.8571429,-0.213520915,-0.976938493
2015,7,15,196,33.375,52.875,17.1375,993.75,-0.23030567,-0.973118337
2015,7,16,197,31.75,61.375,13.4375,994.75,-0.24702218,-0.969009826
2015,7,17,198,30.75,75.625,4.4,997.25,-0.263665493,-0.964614176
2015,7,18,199,29.5,78.875,4.175,998,-0.280230675,-0.95993269
2015,7,19,200,30.125,70,0.7,997.625,-0.296712819,-0.954966755
2015,7,20,201,29.125,78,4.8625,999.125,-0.313107041,-0.949717843
2015,7,21,202,31.375,69.25,8.125,1000,-0.329408482,-0.944187509
2015,7,22,203,32.25,64.125,7.875,1001.125,-0.345612313,-0.938377392
2015,7,23,204,32.125,64.875,8.575,1001.75,-0.361713731,-0.932289213
2015,7,24,205,32,64.75,6.7125,1001,-0.377707965,-0.925924777
2015,7,25,206,30.85714286,71,19.9125,998.5714286,-0.393590277,-0.91928597
2015,7,26,207,30,71.625,16.8875,998.875,-0.409355959,-0.912374758
2015,7,27,208,29.625,69,11.3375,1000.285714,-0.42500034,-0.90519319
2015,7,28,209,29.5,61,11.5875,1000.125,-0.440518784,-0.897743394
2015,7,29,210,28.5,68.125,10.875,998,-0.455906693,-0.890027576
2015,7,30,211,29,67.75,9.9625,998.875,-0.471159508,-0.882048025
2015,7,31,212,29,71,4.175,999.75,-0.486272707,-0.873807104
2015,8,1,213,28.25,71.75,0.925,1002.75,-0.501241813,-0.865307254
2015,8,2,214,29.625,69.5,2.55,1003.625,-0.516062391,-0.856550996
2015,8,3,215,31.5,58.625,5.325,1001.875,-0.530730048,-0.847540923
2015,8,4,216,29.42857143,77.78571429,4.771428571,1000.071429,-0.545240438,-0.838279705
2015,8,5,217,29.59375,79.65625,8.221875,1000.28125,-0.559589262,-0.828770087
2015,8,6,218,29.5,79.125,3.025,998,-0.573772268,-0.819014887
2015,8,7,219,29.25,83,2.3125,1000,-0.587785252,-0.809016994
2015,8,8,220,28.875,84.875,1.625,1002,-0.601624063,-0.798779373
2015,8,9,221,27.375,90.125,3.0125,1000.25,-0.6152846,-0.788305056
2015,8,10,222,30.375,77,0,1000,-0.628762815,-0.777597147
2015,8,11,223,28.375,86.625,0.4625,1003,-0.642054713,-0.766658819
2015,8,12,224,30.75,74.25,0,1003.125,-0.655156357,-0.755493314
2015,8,13,225,32,69.5,0.4625,1001.875,-0.668063864,-0.74410394
2015,8,14,226,30.875,72.625,3.475,1002,-0.680773409,-0.732494072
2015,8,15,227,28.5,85.5,0,1002.75,-0.693281227,-0.72066715
2015,8,16,228,28.625,82.625,1.85,1002.875,-0.70558361,-0.708626678
2015,8,17,229,30.75,72.625,0.7,1001.375,-0.717676914,-0.696376226
2015,8,18,230,29.125,72.875,4.875,1002.571429,-0.729557554,-0.683919422
2015,8,19,231,31.25,61.25,33.325,1002.375,-0.741222011,-0.671259958
2015,8,20,232,30.75,58.625,14.6,1001.375,-0.752666827,-0.658401585
2015,8,21,233,29.375,72,8.575,1002,-0.763888613,-0.645348113
2015,8,22,234,30.25,65.375,5.8,1000.875,-0.774884041,-0.632103411
2015,8,23,235,29.875,69.375,5.5625,1000.857143,-0.785649855,-0.618671403
2015,8,24,236,30.75,65.625,7.1875,1001.75,-0.796182864,-0.60505607
2015,8,25,237,32,57.28571429,10.07142857,1001,-0.806479946,-0.591261445
2015,8,26,238,32,61,4.8625,1001.125,-0.816538051,-0.577291617
2015,8,27,239,32.5,61,5.325,1002,-0.826354199,-0.563150724
2015,8,28,240,32,63.5,2.3125,1002.25,-0.835925479,-0.548842958
2015,8,29,241,32.25,58,5.8125,1001.375,-0.845249057,-0.534372558
2015,8,30,242,32.625,56.5,9.275,1001.375,-0.85432217,-0.519743812
2015,8,31,243,31.85714286,54.42857143,13.48571429,1001.833333,-0.863142128,-0.504961055
2015,9,1,244,32.125,47.625,15.275,1000.857143,-0.871706319,-0.490028667
2015,9,2,245,31.875,45.625,12.7375,1001.75,-0.880012204,-0.474951072
2015,9,3,246,31.625,49.125,10.1875,1005.5,-0.888057323,-0.45973274
2015,9,4,247,32,42.625,11.35,1007.875,-0.895839291,-0.444378178
2015,9,5,248,30.875,47.25,7.6375,1007.125,-0.903355802,-0.428891938
2015,9,6,249,31.25,41.8,7.6375,1006.25,-0.91060463,-0.413278608
2015,9,7,250,31.5,46.375,9.4875,1005.75,-0.917583626,-0.397542814
2015,9,8,251,31.625,47,11.8125,1005.5,-0.924290722,-0.38168922
2015,9,9,252,31,47.875,10.1875,1005.625,-0.930723931,-0.365722524
2015,9,10,253,31.25,46.5,8.575,1006.75,-0.936881346,-0.349647455
2015,9,11,254,30.75,49.75,6.0125,1006.25,-0.942761143,-0.333468779
2015,9,12,255,32.14285714,54.42857143,3.171428571,1006,-0.94836158,-0.317191289
2015,9,13,256,32.125,55.25,1.3875,1005.875,-0.953680997,-0.300819808
2015,9,14,257,31.875,54.375,2.55,1003.625,-0.958717817,-0.284359187
2015,9,15,258,33,55,0.4625,1003.25,-0.963470549,-0.267814305
2015,9,16,259,32.375,55,1.4,1003.625,-0.967937783,-0.251190064
2015,9,17,260,31.375,58.375,1.1625,1004.375,-0.972118197,-0.23449139
2015,9,18,261,31,67.625,7.4125,1005.125,-0.976010551,-0.217723231
2015,9,19,262,30.625,74.25,2.0875,1003.625,-0.979613692,-0.200890555
2015,9,20,263,29.14285714,69.14285714,5.557142857,1002.857143,-0.982926552,-0.183998352
2015,9,21,264,30.125,64.5,5.8,1002.5,-0.98594815,-0.167051626
2015,9,22,265,30.25,64.375,10.1875,1002.5,-0.98867759,-0.150055398
2015,9,23,266,28.625,61.25,13.675,1006.375,-0.991114064,-0.133014707
2015,9,24,267,28.25,52.375,11.575,1004.625,-0.993256849,-0.1159346
2015,9,25,268,28.5,49.375,8.575,1003.75,-0.995105311,-0.098820139
2015,9,26,269,29.25,53.5,6.25,1005.25,-0.996658902,-0.081676395
2015,9,27,270,28.71428571,58.14285714,2.914285714,1007,-0.997917161,-0.06450845
2015,9,28,271,28.25,58.5,3.9375,1009,-0.998879716,-0.047321388
2015,9,29,272,29,54.57142857,9.528571429,1010.571429,-0.999546281,-0.030120305
2015,9,30,273,29,46.875,8.3375,1011.375,-0.999916659,-0.012910296
2015,10,1,274,28.125,51.25,5.575,1012,-0.99999074,0.004303538
2015,10,2,275,28.28571429,53.71428571,14.5875,1010.75,-0.999768502,0.021516097
2015,10,3,276,30,52.33333333,18.78571429,1008.714286,-0.999250011,0.038722281
2015,10,4,277,29,54.375,3.025,1008.125,-0.998435421,0.05591699
2015,10,5,278,28.875,59.375,1.3875,1009.25,-0.997324973,0.07309513
2015,10,6,279,28.375,61.125,4.6375,1009,-0.995918996,0.09025161
2015,10,7,280,28.625,65.75,6.475,1009.125,-0.994217907,0.107381347
2015,10,8,281,28.375,65.125,4.4125,1007.5,-0.992222209,0.124479264
2015,10,9,282,28.5,59.75,6.025,1004.25,-0.989932495,0.141540295
2015,10,10,283,28.5,54.625,6.7125,1005,-0.987349442,0.158559385
2015,10,11,284,28.57142857,51.57142857,6.885714286,1008.714286,-0.984473817,0.17553149
2015,10,12,285,29.25,54.125,3.25,1010,-0.98130647,0.192451582
2015,10,13,286,29.5,62.875,3.725,1011,-0.977848342,0.209314646
2015,10,14,287,28.125,63.625,4.875,1013.25,-0.974100455,0.226115685
2015,10,15,288,27.5,66,0.4625,1013.5,-0.970063922,0.242849722
2015,10,16,289,27.875,62.625,0.925,1013.5,-0.965739938,0.259511797
2015,10,17,290,28,63.75,3.7125,1012.25,-0.961129784,0.276096973
2015,10,18,291,26.85714286,71.71428571,11.1125,1013.125,-0.956234827,0.292600335
2015,10,19,292,28.14285714,66.28571429,3.457142857,1011.714286,-0.951056516,0.309016994
2015,10,20,293,27.71428571,64.85714286,2.914285714,1009.857143,-0.945596387,0.325342085
2015,10,21,294,26.5,62.125,2.0875,1011.875,-0.939856058,0.341570769
2015,10,22,295,24.75,56,4.4,1012.25,-0.933837229,0.357698239
2015,10,23,296,24,51.625,4.8625,1011.875,-0.927541684,0.373719715
2015,10,24,297,24.875,53.25,1.4,1011.625,-0.920971288,0.389630449
2015,10,25,298,26.375,47.125,5.575,1012.75,-0.914127988,0.405425728
2015,10,26,299,25.625,52.125,5.575,1014.875,-0.907013813,0.421100871
2015,10,27,300,24.75,54.25,3.475,1013.875,-0.89963087,0.436651232
2015,10,28,301,20.875,57.25,7.875,1015.875,-0.891981347,0.452072204
2015,10,29,302,22.125,63.5,1.85,1016.875,-0.88406751,0.467359217
2015,10,30,303,22.375,67.25,1.625,1016.375,-0.875891705,0.482507742
2015,10,31,304,22.375,69.375,1.1625,1016.125,-0.867456355,0.497513289
2015,11,1,305,22.875,70.5,0.925,1016.25,-0.858763958,0.512371412
2015,11,2,306,23.375,71.375,0.4625,1015.875,-0.849817092,0.527077709
2015,11,3,307,24,67.875,0.475,1014.25,-0.840618406,0.541627821
2015,11,4,308,23.75,69,0.925,1012.25,-0.831170626,0.556017437
2015,11,5,309,22.125,75.25,5.1,1012.375,-0.821476553,0.570242293
2015,11,6,310,22.875,74.375,2.325,1012.75,-0.811539059,0.584298174
2015,11,7,311,21.875,74.875,1.1625,1014.625,-0.801361088,0.598180914
2015,11,8,312,21.875,70.25,1.8625,1015.875,-0.790945657,0.611886401
2015,11,9,313,21.75,73.625,0.7,1015,-0.780295851,0.625410573
2015,11,10,314,22.75,72.625,0.7,1013.5,-0.769414827,0.638749422
2015,11,11,315,21.875,59.5,4.6375,1014.375,-0.758305809,0.651898996
2015,11,12,316,21.875,60.5,5.7875,1015.375,-0.746972088,0.664855398
2015,11,13,317,22.375,59.375,5.325,1014.875,-0.735417023,0.677614789
2015,11,14,318,22.375,59.625,3.475,1012,-0.723644038,0.690173388
2015,11,15,319,22.5,62,0,1012,-0.711656622,0.702527474
2015,11,16,320,21.875,50.375,2.7875,1012.625,-0.699458327,0.714673386
2015,11,17,321,19.875,48.375,5.1,1013.5,-0.687052767,0.726607525
2015,11,18,322,18.5,57.625,4.4,1016.375,-0.674443619,0.738326354
2015,11,19,323,18.5,64.75,0.925,1017.5,-0.661634618,0.749826401
